"id","session","trial","licks","lick_time","iri","bout_events","bout_rate","photometry.1","photometry.2","photometry.3","photometry.4","photometry.5","photometry.6","photometry.7","photometry.8","photometry.9","photometry.10","photometry.11","photometry.12","photometry.13","photometry.14","photometry.15","photometry.16","photometry.17","photometry.18","photometry.19","photometry.20","photometry.21","photometry.22","photometry.23","photometry.24","photometry.25","photometry.26","photometry.27","photometry.28","photometry.29","photometry.30","photometry.31","photometry.32","photometry.33","photometry.34","photometry.35","photometry.36","photometry.37","photometry.38","photometry.39","photometry.40","photometry.41","photometry.42","photometry.43","photometry.44","photometry.45","photometry.46","photometry.47","photometry.48","photometry.49","photometry.50","photometry.51","photometry.52","photometry.53","photometry.54","photometry.55","photometry.56","photometry.57","photometry.58","photometry.59","photometry.60","photometry.61","photometry.62","photometry.63","photometry.64","photometry.65","photometry.66","photometry.67","photometry.68","photometry.69","photometry.70","photometry.71","photometry.72","photometry.73","photometry.74","photometry.75","photometry.76","photometry.77","photometry.78","photometry.79","photometry.80","photometry.81","photometry.82","photometry.83","photometry.84","photometry.85","photometry.86","photometry.87","photometry.88","photometry.89","photometry.90","photometry.91","photometry.92","photometry.93","photometry.94","photometry.95","photometry.96","photometry.97","photometry.98","photometry.99","photometry.100","photometry.101","photometry.102","photometry.103","photometry.104","photometry.105","photometry.106","photometry.107","photometry.108","photometry.109","photometry.110","photometry.111","photometry.112"
"HJ-FP-M6",2,48,13,1.112,34.311,60,2.35821247494399,-1.0341253151,-0.7603227,-0.5865066766,-0.2464404,-0.1204654584,0.0763572913,0.06921161,0.2495465,0.3913917785,0.2358647423,0.1978976,0.1645727396,0.0640374084,-0.0227678632,0.2991214281,0.2618870373,0.2424732364,0.2431268358,0.4121649,0.3717518375,0.3025491064,0.2966945928,0.2722067758,0.1389087531,0.0164739436,-0.0797236919,-0.2306271988,-0.2953412,-0.4452918712,-0.412003972,-0.3270658348,-0.1849322392,-0.1495624,-0.1101504212,-0.1406705,-0.09627127,-0.1282277168,0.02215762,0.2150010202,0.4579456375,0.7248243677,0.9353311,0.9951233081,1.0387730168,0.9572980696,0.8539188832,0.644316898,0.6710211,0.461733293,0.3585473643,0.3079010893,0.615285832,0.746994276,1.057906568,1.2290018082,1.3108694932,1.313910547,1.260165201,1.2344911412,1.1499773778,0.9847839746,0.8895887,0.8629229535,0.7840596227,0.83039,0.9355245,0.8398379256,0.6920972,0.5525091396,0.3849334749,0.1879673476,0.0640481689,0.0708374364,0.1292107,0.1575524742,0.3807008047,0.5642485724,0.5073374862,0.4436582,0.4026723888,0.298012743,0.1494921793,0.0057776406,-0.0022945596,0.0060105535,0.0207795782,0.04622801,0.1476254251,0.1546791,0.1474922343,0.1294427602,0.1681661739,0.3745116581,0.4368699,0.3956405,0.2992303551,0.272831718,0.1836566,0.01437618,-0.1395589021,-0.0279960855,0.04295459,0.0546036133,0.1509274145,0.4093845,0.275412804,0.2610857083,0.1430049,0.1467585126,0.1102057902,0.2627034614,0.042045875
"HJ-FP-M6",2,49,14,0.763,26.847,29,4.70168612191958,-0.2376811638,-0.3563143,-0.3214093069,-0.3593858,-0.2792707703,-0.3442519681,-0.475388,-0.3613606,-0.4692542401,-0.3199411646,-0.1049865,0.0647295623,-0.0158882053,0.0011047441,-0.0024532919,0.0606403056,0.1401483092,0.3103094951,0.511576,0.6942403596,0.7593037529,0.6551059692,0.3375965596,0.3571755017,0.0965274356,-0.1513571933,-0.2116226904,-0.1574836,-0.352283038,-0.3222641857,-0.3874464093,-0.3594114231,-0.2375329,-0.4618071128,-0.6897743,-0.5540486,-0.5525036998,-0.7724144,-0.6309841134,-0.4298045811,-0.5630422768,-0.5458349,-0.3528563677,-0.2075691044,-0.1480485515,0.0316096954,0.172282472,0.4687709,0.68266894,0.941351151,1.1527248477,1.502894418,1.663259828,1.767321643,1.7383455075,1.5852370753,1.20974088,0.992295319,0.9560596298,0.8607201599,1.0358066577,1.232431,1.0404064144,0.8704945834,0.8690788,0.5977326,0.3659836563,0.563178,0.560699986,0.4296372707,0.3166921912,0.183209209,-0.0225432022,-0.08896705,-0.0752416986,0.0363171319,0.0056960533,-0.0963212071,-0.230648,-0.2717923591,-0.27913543,-0.2276599315,-0.1079864841,-0.000546266,0.0050729955,-0.1779788964,-0.1711755,-0.2680622478,-0.2346474,-0.2243177438,-0.0317441477,0.2146053989,0.1566200166,-0.102335,-0.315855,-0.3593479179,-0.562548073,-0.4982936,-0.3736906,-0.1430624583,-0.0518490506,-0.00311084,0.0692096414,0.2741038156,0.289021,0.1688530119,0.1428475368,0.1314235,-0.0568690256,-0.1567853529,-0.1281719066,-0.080698893
"HJ-FP-M6",2,50,17,0.108,7.004,34,3.66024329852514,0.0709259249,-0.09995583,-0.0095703584,0.375458,0.5975226219,0.4991333641,0.5124722,0.277715,0.1478268207,0.0434617126,-0.1165466,-0.2552363017,-0.1848037326,-0.3629218591,-0.5648284891,-0.453198398,-0.4076718964,-0.5366234491,-0.4363301,-0.251943473,-0.2248637363,-0.0566209256,0.1740846884,0.2164889193,0.020050503,0.0770796294,-0.0481191719,-0.2244069,-0.4197578447,-0.4957814179,-0.6959946914,-0.7470153653,-0.5960762,-0.4163525145,-0.3089354,-0.2684447,-0.2023303259,-0.2838809,-0.3191832425,-0.0362934607,0.0147275723,0.255964,0.3764891076,0.5374876854,0.359410525,0.4081183197,0.25503071,0.24186,-0.028373547,-0.0408576876,0.1408398088,0.629598757,1.239881786,1.92915784,2.254502367,2.4182798213,2.100486429,1.817170356,1.4930601898,1.3568474236,1.1228959558,1.107391,0.8553475955,0.6669197245,0.6088028,0.5088048,0.4829613428,0.5453631,0.6795887656,0.6598576961,0.8470656483,0.7405191014,0.7436118411,0.6424359,0.5854374401,0.5770691624,0.6781453098,0.5706545972,0.5654045,0.6033704456,0.55040571,0.4925677938,0.4254516908,0.3233773792,0.3019603897,0.3617928061,0.1768902,0.1843439572,0.1601176,-0.0879647497,-0.3970937457,-0.3719976644,-0.4230189902,-0.5793895,-0.5148444,-0.3593437586,-0.343752005,-0.2983819,-0.1374307,-0.1147876383,-0.3151915818,-0.3628783,-0.384299689,-0.3114341983,-0.2331485,-0.1012744686,-0.060632989,-0.07579677,-0.0631392921,-0.2314224145,-0.3201129662,-0.186245207
"HJ-FP-M6",3,1,11,0.357,7.716,25,2.53936008125952,0.0192768644,-0.02850895,0.0598956122,0.2204408,0.3232156759,0.2802169744,0.440502,0.4624251,0.3592450161,0.2447530329,0.3580271,0.3998381789,0.319077146,0.3093242908,0.1716489087,-0.0910590854,-0.3160020865,-0.2680931614,-0.3813854,-0.2899495811,-0.2825279887,-0.31885772,-0.3274211861,-0.1846276335,-0.2788956758,-0.1276823311,0.0334315528,0.04438403,0.0184004193,0.19895604,0.242895227,0.0970769634,0.04735913,0.0545242431,0.009154519,-0.02306453,0.1075056752,0.1372187,0.2239347602,0.2811883154,0.1396021371,0.03453668,-0.0737101907,-0.1622555062,-0.1689767422,-0.0688520503,-0.108931315,-0.02098093,-0.045927832,-0.1674681197,-0.0338728546,0.008505369,0.269746375,0.464540256,0.6650347009,0.6950258313,0.754009365,0.520549919,0.5113301111,0.5216859775,0.5182134874,0.5907212,0.7090133379,0.5877158801,0.5411049,0.491527,0.4794780966,0.4611087,0.4982832045,0.4755040669,0.4586682156,0.4258555941,0.3137646987,0.190818,0.123677245,0.09678551,-0.0379350654,-0.116403458,-0.07610087,-0.0893764434,-0.190362717,-0.1227848784,-0.129277474,-0.1595106716,-0.2179346862,-0.1518854856,-0.06367486,0.0451234795,0.2342535,0.2708716726,0.399440032,0.4753672748,0.5453760463,0.48869,0.6343291,0.5715583201,0.383760259,0.2947021,0.13748,-0.1746878474,-0.2294077137,-0.1249061,-0.2191298583,-0.2780873037,-0.217161,-0.166246825,-0.2288636661,-0.07927716,-0.0107230175,0.1014209463,0.0740287896,0.119468286
"HJ-FP-M6",3,4,7,0.075,17.021,9,2.53307064452575,0.3768240768,0.3151772,0.1491800762,0.01512125,-0.091307445,-0.1221027322,-0.2408143,-0.2139946,-0.1104511367,0.0079463747,-0.09408126,-0.0863475563,-0.0297995141,-0.0398750489,-0.1328258125,-0.0257301515,0.0035158809,0.0246523153,-0.09982015,-0.2712517571,-0.2843682849,-0.1730295524,-0.2178858565,-0.2778050026,-0.1933209698,-0.2287383104,-0.3307118345,-0.339086,-0.2788331949,-0.161911904,0.0087930801,0.0076274064,0.05780627,0.1892573135,0.1619005,0.0631276,0.293267995,0.3308656,0.1579902706,0.2000408354,0.2143333419,-0.08856741,-0.2304887085,-0.0940073924,-0.1543458474,-0.1206193708,-0.001677289,0.0491132,0.030492604,0.0043640606,-0.1541209256,-0.060041676,0.102834425,0.532652558,0.8341637222,1.1723311829,1.108132565,1.123977247,0.9552879565,0.8482252783,0.7369306502,0.7893348,0.7532607006,0.5156904612,0.4588196,0.6168043,0.5333567473,0.520821,0.7081802517,0.6487468673,0.3218996584,0.4177911177,0.2579324465,-0.01688541,-0.0856617394,0.0147096583,0.0591025378,0.1721103325,0.179764,0.1788142381,0.08953194,-0.1035033536,-0.0260767988,0.2942099679,0.4245849017,0.6437418126,0.8486693,0.8221968793,0.7487005,0.8161418135,0.7511102004,0.7124907736,0.8250064573,0.7103793,0.4701105,0.4779531479,0.413211557,0.2864389,0.1996525,0.2102212801,0.0965768743,0.05327504,-0.0327716328,0.0376340046,0.08298383,0.0437935452,0.2127896835,0.4134371,0.4813814892,0.482749367,0.5349862921,0.325945798
"HJ-FP-M6",3,5,8,0.548,4.239,34,1.83506044905009,-0.1601151963,-0.2047388,-0.1093124136,0.03766795,0.0082437065,0.1071512669,0.2697008,0.2900668,0.3069437764,0.4173876259,0.5356144,0.5340395569,0.4589130792,0.2713626635,0.2985145051,0.1544407309,0.1526472003,0.1318425638,0.1132388,0.0061384384,-0.0173440843,-0.0637283515,-0.1060823358,-0.0213772448,0.0370576941,0.0368235722,-0.0532428763,-0.01820963,0.0112646421,0.0363162533,0.1450308106,0.1981100535,0.171216,0.1013354182,0.004483517,-0.08319022,-0.1808428899,-0.1927388,-0.0851213701,-0.0896015178,-0.108403415,-0.04103785,-0.0009239767,-0.2302536581,-0.2499707321,-0.1751301861,-0.160343761,-0.0937873,0.139671941,0.1202091878,0.0710268714,0.058394143,-0.150328643,-0.334610468,-0.2038376742,0.0541327673,0.183708559,0.496887338,0.7463601834,0.8382320823,0.822634263,0.711862,0.6635674667,0.5538372098,0.385231,0.09157399,-0.0650252145,-0.190144,-0.2121228453,-0.1886058657,-0.1252200782,-0.0391105401,0.0324670859,-0.0001605975,0.0278388464,0.0815398928,0.1973600247,0.2231253709,0.1160801,-0.0228534614,-0.11012496,-0.0421523877,-0.1017964186,-0.0292838107,-0.0661758825,-0.0720314203,-0.1765708,-0.1506582795,0.05017454,0.2060368702,0.1340859288,0.2208281129,0.2466664439,0.07200865,-0.03599236,0.1123464753,-0.011535197,-0.1735035,-0.3640543,-0.4759863075,-0.4589613082,-0.4949405,-0.4106579606,-0.1921399563,0.1034355,0.1673514289,0.1783132012,0.247558,0.1976363074,0.1356955407,-0.0295661332,0.030638654
"HJ-FP-M6",3,6,6,0.124,20.204,45,1.64221589664988,-0.122984465,-0.1852301,-0.2389138988,-0.2302205,-0.2890276509,-0.370412975,-0.2253999,-0.04178604,-0.0171912947,-0.0005676404,0.02800357,0.0240100641,-0.0878228058,-0.0165362231,0.0974304579,0.1992087788,0.0791947131,0.0327160797,-0.1032858,-0.3029995247,-0.610834946,-0.8142574625,-0.8246068043,-0.7555756899,-0.5731722418,-0.3391845647,-0.1962170911,-0.1013575,-0.1020229178,-0.1809632201,-0.2296916783,-0.1470443255,0.09205673,0.2833963473,0.4513675,0.7105161,0.7552442935,0.4777809,0.3539976189,0.3820744151,0.3768685503,0.3941668,0.4173592401,0.3864210711,0.2551234141,0.1370519353,0.053819122,0.1238004,0.171494258,0.1099392113,0.1109331222,0.200300137,0.11893379,0.207156289,0.3454910928,0.3440740566,0.353999316,0.515253049,0.5723151786,0.6408684656,0.6824465181,0.7696263,0.7475218706,0.5756742233,0.4177083,0.3382152,0.1111890405,-0.1399377,-0.1644479239,-0.1966254577,-0.229855151,-0.2192547048,-0.1243814962,-0.06268592,0.1331716213,0.1807001902,0.1838114365,0.1127499277,0.03782199,-0.1243576434,-0.123972172,-0.1470937459,-0.11022941,-0.0835037617,-0.0972122986,-0.1171453924,-0.06561518,-0.1292503421,-0.1684316,-0.1549982006,-0.0634002961,-0.0002394112,0.4166665865,0.6380888,0.8600506,0.8807976324,1.007603524,0.9701585,0.9385177,0.8053045143,0.8249772028,0.7299268,0.7018504126,0.6687018076,0.5736129,0.5182024503,0.548526195,0.3336199,0.2446171609,0.3044962594,0.2578409909,0.150446188
"HJ-FP-M6",3,7,8,0.73,27.999,25,1.93543392428582,-0.4840906671,-0.461336,-0.5296848839,-0.5042698,-0.3715879527,-0.3654718163,-0.3676343,-0.3783011,-0.2338489501,-0.169189361,-0.0007338094,0.0628842412,0.0983915601,0.0411427223,-0.1186215952,-0.3308827358,-0.3715404993,-0.3805989523,-0.4174852,-0.3430474702,-0.3643152414,-0.3852236294,-0.4628071704,-0.4523661872,-0.3362401392,-0.2159323949,-0.1477115187,-0.07437307,-0.140774838,-0.3121842989,-0.2903826853,-0.1534658973,-0.008748974,0.079182357,0.1595068,0.1917923,0.1360313825,0.2673807,0.4655595164,0.5242055618,0.5105557898,0.5198582,0.2924737371,0.0512604897,-0.0242949074,-0.0416861804,-0.186513988,-0.2599644,-0.392856764,-0.5170875509,-0.626908248,-0.576391591,-0.530929311,-0.257412078,0.0648575032,0.2749528113,0.371694442,0.527579409,0.5507421005,0.5143342204,0.5795338467,0.4824892,0.4635520509,0.4181015891,0.2786987,0.04871863,0.0186280346,-0.1769767,-0.268765895,-0.2194351227,-0.0678762632,-0.1128880171,0.0141224123,0.09364236,-0.0370857543,-0.1410152491,-0.1299421457,-0.0938472851,-0.08826442,0.0826360273,0.162731319,0.2609649574,0.129224517,0.0376991445,-0.0304756135,-0.1122860032,-0.04636965,0.1022110261,0.2204136,0.1792838758,0.2204988711,0.0925453978,0.0197793589,-0.04686498,-0.05766927,-0.2304533357,-0.251067666,-0.2625498,-0.24265,-0.0353042431,0.1576964981,0.1926649,0.1903212337,0.0521542314,-0.1483519,-0.12014715,-0.0058841328,0.03115035,0.1317626598,0.1917171742,0.1219388253,-0.075073279
"HJ-FP-M6",3,8,8,0.971,14.043,12,3.87471746851791,0.2067125846,0.2980712,0.1478408873,-0.001696489,0.0308693948,-0.0457490476,-0.1743738,-0.1856669,-0.1943924941,-0.2827382409,-0.3672289,-0.4301801504,-0.4982453487,-0.4183768021,-0.2792694708,-0.258229369,-0.3291991511,-0.3019289922,-0.3069284,-0.4778055792,-0.4634200656,-0.331136367,-0.2449115711,-0.1865669108,-0.2051038931,-0.2799837892,-0.1333854235,-0.005517386,-0.021013691,0.1702525808,0.336478319,0.2747901405,0.1022297,0.106908088,0.164638,0.1821729,0.1067553678,0.1943713,0.3291469853,0.1971251295,0.2067922432,0.2859642,0.2423181338,0.1770024466,0.0996794179,-0.1441810476,-0.249560645,-0.1869489,-0.296189076,-0.2098057157,-0.080599889,-0.036884166,0.058480103,0.23005708,0.3739263064,0.5859577128,0.794528259,0.85638226,0.9153487587,0.7916735845,0.5501528043,0.3929327,0.1536193192,-0.0811218771,-0.03377024,0.1161048,0.1656569495,0.3023697,0.3089233462,0.3670612258,0.3031490525,0.3287274263,0.4009389314,0.5805044,0.6255045906,0.708335647,0.6087898318,0.4485423265,0.3572215,0.1980987922,0.105053376,0.0967635227,0.0766361425,0.0641010757,0.1668522183,0.3590647275,0.5033292,0.6604271353,0.8088547,0.7943154831,0.679381673,0.7948439848,0.844851646,0.7339529,0.6680928,0.7484302227,0.531491258,0.4388431,0.3630067,0.413060525,0.3504814292,0.2684145,0.1941099926,0.282360637,0.3016721,0.2535115776,0.3441278979,0.3543511,0.2872734927,0.0980449071,0.0641643389,-0.04974307
"HJ-FP-M6",3,9,8,0.191,4.094,38,1.81004096408498,0.113008145,0.08396459,0.1001102433,0.05641217,0.1286446518,0.3170111797,0.4789288,0.6212212,0.8071896971,0.7892735747,0.7075821,0.761816623,0.8544340926,0.7402436929,0.6883867271,0.7338433055,0.5822009713,0.4474671915,0.379279,0.3977305506,0.3636451736,0.2997164628,0.1800453557,0.2703376504,0.3177177192,0.2625087892,0.3141443116,0.3683208,0.3096057369,0.1275613911,0.058731869,-0.0164111356,-0.1435382,-0.2405778685,-0.3217791,-0.3627408,-0.3715611039,-0.3413186,-0.2773044582,-0.254335063,-0.2034612023,-0.1838283,-0.0938970082,-0.0742842865,0.1465130636,0.1106737592,0.14939611,0.23476,0.318491368,0.4714552737,0.5884058946,0.617480756,0.676902357,0.683048248,0.6011166615,0.508459885,0.525449609,0.407770542,0.3986706391,0.351272609,0.3149216341,0.2959572,0.3739757032,0.4595928024,0.4837896,0.5427571,0.5463581084,0.4380811,0.2532805898,0.0218799687,0.05780065,0.0339450143,-0.0137006208,-0.01850262,0.0999165163,0.1072948255,0.1709764234,0.0798723365,-0.02941755,-0.1308212285,-0.149594095,-0.2290014115,-0.1621842968,-0.018997095,0.0978559973,-0.0038387874,0.117113,0.21786037,0.2637764,0.2847190265,0.530842576,0.5156558844,0.4552562976,0.4554584,0.3656578,0.1768981589,0.053248503,0.05571891,0.01074396,0.0591871219,0.0753198249,0.1579301,0.2682795594,0.3305577485,0.2699982,0.1068506482,0.0376509102,0.03077344,0.0370201019,0.0520660209,0.3663333719,0.558086905
"HJ-FP-M6",3,10,6,0.399,21.282,27,1.79009480872505,-0.4503117763,-0.5615523,-0.4895926535,-0.2631145,-0.2262374223,-0.1286565194,-0.1212117,-0.3597963,-0.3335838588,-0.3437343897,-0.5055234,-0.4859027531,-0.3036502102,-0.4541997795,-0.47996098,-0.4369829846,-0.3816175289,-0.3841024437,-0.4619961,-0.345151733,-0.314726328,-0.4055977748,-0.467646089,-0.3336264685,-0.385911751,-0.3144220548,-0.2728379989,-0.269758,-0.2919948403,-0.2583393901,-0.3279865788,-0.396823778,-0.5739563,-0.6800763369,-0.6889985,-0.6558685,-0.5315297443,-0.2890018,-0.2652944901,-0.3800358182,-0.4434443354,-0.5104918,-0.5679310306,-0.5237897333,-0.3252370509,-0.1761858508,-0.02251016,-0.07821499,0.023661674,0.0270467266,0.079789413,0.281129779,0.567163904,0.681078711,0.6847329389,0.6727499922,0.681348584,0.641019219,0.6585660643,0.7709543534,0.8021685763,0.5238402,0.344356197,0.1613370694,-0.1724888,-0.3164121,-0.1521090938,-0.06186339,0.0402077129,0.2736859633,0.4225101739,0.457923615,0.4354851647,0.3177602,0.3498386391,0.4615770538,0.4387186351,0.4547736598,0.6787262,0.5292100042,0.380368945,0.3034819713,0.4619736508,0.4302587877,0.5872802854,0.6285348126,0.7076776,0.7626239766,0.8780217,0.9590107757,1.0629299279,1.0241671925,0.8137739752,0.6078291,0.3561068,0.2567769522,0.232532896,0.2417616,0.1950413,0.4035992612,0.3722462823,0.3680695,0.3598763765,0.4102020826,0.2847206,0.1648803805,0.0991541306,0.03961349,0.0309759467,0.0865766645,0.1565753706,0.099496785
"HJ-FP-M6",3,13,9,0.125,6.751,48,1.85571793087451,-0.1001396416,-0.1305653,-0.2848101228,-0.056113,0.1462517564,0.2480164269,0.2701549,0.4033283,0.3593576752,0.4499393326,0.4251071,0.6458747194,0.7885837287,0.9546776221,0.8047324776,0.6916145639,0.5773791056,0.6980115808,0.7489325,0.9239326625,1.0106997963,0.9074755366,0.6357648179,0.3769378005,0.2406273369,0.2121258675,0.3805119826,0.5110713,0.6370129601,0.7987443016,0.9307101985,0.7434358104,0.6162242,0.3468873041,0.1595955,0.09460753,0.171421751,0.1934953,0.3164080083,0.0780169245,-0.082512958,-0.1196194,-0.0694077431,-0.1116030788,-0.0731281235,-0.1283129365,-0.349021782,-0.5335396,-0.548228208,-0.3896825677,-0.3495555744,-0.135215152,0.106627543,0.439045381,0.8484514337,1.2685024779,1.556112928,1.621581216,1.5808063273,1.2311738637,0.902345994,0.6250798,0.4773391105,0.3196661747,0.3411511,0.2109463,0.1608309155,0.0595929,-0.1308501382,-0.2920644677,-0.2473141372,-0.3119618286,-0.3002237313,-0.2111302,-0.2907487131,-0.311525413,-0.1806797915,-0.09489313,-0.1079947,-0.0147673951,-0.048489062,-0.1962841079,-0.282371615,-0.2857696855,-0.3391948985,-0.2261215217,-0.1461652,-0.0408011676,-0.01834899,0.0427123861,0.0333136634,-0.000534627,-0.0686188707,-0.009235959,-0.003765904,0.0617194835,0.225035913,0.3722352,0.5114222,0.6868469585,0.7088881638,0.6661038,0.60568472,0.5991273643,0.5073953,0.4926936372,0.5865394266,0.6595756,0.5296055317,0.669347764,0.763549041,0.632556403
"HJ-FP-M6",3,16,9,0.905,31.513,41,1.91365227537923,0.3641710475,0.3367394,0.283878921,0.2865352,0.2951275269,0.2572501317,0.1996804,0.2525574,0.1629992035,0.1624164239,0.1537716,0.1214719853,0.0504771027,-0.0076656768,-0.2089225552,-0.347362076,-0.3573163358,-0.33492205,-0.3341282,-0.295653172,-0.2035272752,-0.1744503218,-0.132172868,-0.0523246857,0.0365349368,0.226148785,0.2948043973,0.3653945,0.3859771095,0.4731969359,0.2539701077,0.1092292128,0.04163512,-0.0165063571,-0.1695617,-0.08827064,0.0497566051,0.2698527,0.4740401371,0.658523914,0.6927340454,0.5852614,0.4267166864,0.3259670713,0.3868380201,0.3670736745,0.421464895,0.4536533,0.52376352,0.3142133907,0.2099205253,0.162990975,0.079335858,-0.026090106,-0.0239527673,0.0229291806,0.038975477,0.062289395,0.1069989656,0.1433074588,0.0440237422,0.03356362,-0.0234754546,-0.1131428171,-0.05246209,0.05031137,-0.0650944342,-0.1043129,-0.0914070506,-0.0961867435,-0.0790025614,-0.0014943696,-0.0045757305,0.01037619,0.0625044557,0.204624149,0.4205398247,0.5818366568,0.7074246,0.7054217922,0.568393629,0.4864505659,0.4546457841,0.5107835537,0.5657961337,0.768305356,0.8388174,0.8476982731,0.7456686,0.7010748753,0.4440925368,0.2377293404,0.266362835,0.3318212,0.3729217,0.472017948,0.488796694,0.3929279,0.2501969,-0.0012876211,-0.0426932156,-0.0425894,-0.102411838,-0.2039193481,-0.095501,-0.000600423,0.0112566214,0.02884019,0.2019890525,0.1768639428,0.1755994566,0.390702298
"HJ-FP-M6",3,17,12,0.282,22.334,27,2.68123138033764,-0.3920240309,-0.381669,-0.1786545165,-0.0654883,-0.1223067627,-0.096877563,-0.245826,-0.1689769,-0.1216583978,-0.1449746992,-0.2675322,-0.2924926093,-0.4001091927,-0.4236212739,-0.1440023718,-0.0340465972,0.1460966977,0.1985088669,0.1082305,0.0096939401,0.020027415,-0.1136660915,-0.2026082404,-0.2029345606,-0.4384014902,-0.5915628638,-0.5395678135,-0.510255,-0.402744347,-0.1555300531,-0.0411068785,0.1913295631,0.272631,0.3780346317,0.3930919,0.4071989,0.2840102863,0.2944367,0.094438591,0.0019805661,-0.0774384267,-0.1584464,-0.2868633577,-0.2165476764,-0.0019096345,0.3347366771,0.683911966,1.019624,1.344480757,1.5203442687,1.524533868,1.464737658,1.349184757,1.201498135,0.9819019274,0.7951476185,0.686590093,0.748966705,0.7446588602,0.6690771238,0.6157023299,0.495986,0.3113307948,0.1936020533,0.1746233,0.1927643,0.1471475444,0.1164712,0.1269568926,0.0241487473,-0.1295292145,-0.0751092198,-0.1637576693,-0.3987642,-0.4438067192,-0.3262344812,-0.3096885399,-0.1800869314,0.02431377,0.2332455347,0.254653255,0.1606028909,0.0751723517,-0.0166952092,-0.0842845155,-0.1847207502,-0.3155212,-0.477885348,-0.4492643,-0.4268418725,-0.3651847082,-0.2292454512,-0.1216904373,-0.1740956,-0.2894557,-0.2434555515,-0.149058688,-0.01746541,0.1164157,0.2163449196,0.2011029039,0.2570538,0.2893056751,0.3470873682,0.3506386,0.300181058,0.17223623,0.2009054,0.1462313789,-0.0306920135,0.0415992223,0.067862195
"HJ-FP-M6",3,20,13,0.764,20.425,18,4.71451021477215,0.0725766276,0.1415198,0.2953443365,0.6690986,0.7455837123,0.5226126767,0.3077527,0.2471427,0.0346322451,0.0438400009,0.05551592,0.0654146155,-0.0979035088,-0.3035738389,-0.4497505691,-0.4800312359,-0.5987548833,-0.5932903047,-0.5246459,-0.5481647591,-0.6143669494,-0.5305207672,-0.6056150996,-0.4380957424,-0.5090544731,-0.4110933772,-0.5032900497,-0.5290552,-0.6144728179,-0.5115343111,-0.4333266866,-0.3129202356,-0.1140463,-0.0606540883,0.05160284,0.1233923,0.1480399425,0.1587538,0.2756642529,0.272740469,0.2192868873,0.1443535,0.2189521037,0.1113268222,-0.0109304184,-0.0366601583,-0.052025275,-0.2578726,-0.411371244,-0.3248361465,-0.0960340446,0.296456129,0.824053639,1.185758401,1.3495900729,1.44099708,1.323925186,1.102128551,1.2154554789,1.2653671816,1.2320589732,1.216582,1.1206473873,0.8811671583,0.697154,0.4894626,0.4112815647,0.4389326,0.3957091756,0.4270629344,0.6374071423,0.7418121825,0.5681444263,0.6061675,0.6160814246,0.3937704372,0.3026746588,0.4118646017,0.303232,0.1206699295,-0.025483318,-0.0763156367,-0.1673446724,-0.1514655909,-0.1282973232,-0.0534481737,-0.1311248,-0.1598385286,-0.1349789,0.0595428105,0.2170843676,0.3996194646,0.5484921373,0.6745193,0.6703193,0.5822194793,0.527951099,0.419721,0.3249492,0.1404987866,0.0218985491,-0.05069553,-0.0498497503,-0.0317404971,-0.02122297,-0.1177478466,-0.3810971053,-0.4322482,-0.4605959583,-0.4940188875,-0.4230028406,-0.150442321
"HJ-FP-M6",3,21,5,0.88,4.726,9,2.25903614457832,-0.2155628863,-0.2417381,-0.3051531456,-0.1737798,-0.0715057909,-0.152872761,-0.2684132,-0.2525833,-0.2785375582,-0.4318283367,-0.447664,-0.5554909008,-0.5569847525,-0.5046665856,-0.3261793481,-0.2648108599,-0.20296146,-0.1399914375,-0.07410029,-0.039421445,0.0853872406,0.3142998679,0.4974279951,0.5671418565,0.6430020349,0.6873413309,0.5328609047,0.2009697,0.0173968709,-0.1709877854,-0.3930459621,-0.4622916279,-0.4318613,-0.6128664954,-0.6248575,-0.6508705,-0.8352018428,-0.8824008,-0.5894821682,-0.4711915364,-0.310889837,-0.1096978,0.1687898044,0.2818048798,0.4253014826,0.5784928909,0.65630364,0.5422865,0.417638674,0.429971996,0.2221445653,0.268200553,0.276671767,0.560459962,0.8106185645,0.9935387494,1.058400278,1.088192862,0.9826293869,0.7512869545,0.7344281729,0.6708037,0.6583828216,0.5058608945,0.4179414,0.385922,0.389300202,0.3243648,0.4059866516,0.5012460187,0.4912314572,0.484194717,0.6146163768,0.5567465,0.4111345326,0.3676810998,0.4803136884,0.5673167735,0.8010333,1.0865431183,1.346474446,1.3385408073,1.204088893,1.1654631897,1.2263780528,1.2515354384,1.40163,1.7117779699,1.714161,1.54694568,1.5536836199,1.4037510266,1.2721664491,1.171863,1.163454,1.0806720409,1.184671155,1.253976,1.244139,1.2317470319,1.1291412468,0.8478783,0.6474490065,0.6897134056,0.6719801,0.6329258227,0.7626069981,0.7936785,0.7421561037,0.7749909021,0.8903601725,0.860847137
